ID	name	location	rest_type	type
19179	Bisimillah Biriyani	BTM	Quick Bites	Dine-out
19180	Nammura Donne Biriyani	BTM	Quick Bites	Dine-out
19180	Litti Twist	Hosur Road	Quick Bites	Dine-out
19181	Yo! Thali	HSR	Quick Bites	Dine-out
19181	Arabian Bites	BTM	Quick Bites	Dine-out
19182	Masala Dani - The Paul	Domlur	Casual Dining	Dine-out
19182	Grigliato	HSR	Casual Dining	Dine-out
19183	Kannoor Restaurant	BTM	Casual Dining	Dine-out
19183	Kakatiya's	HSR	Quick Bites	Dine-out
19184	New Tasty Cafeteria	BTM	Quick Bites	Dine-out
19184	Royal Biryani Kitchen	BTM	Quick Bites	Dine-out
19185	Nandhanam Restaurant	HSR	Quick Bites	Dine-out
19185	GKT Biryani World	HSR	Quick Bites	Dine-out
19186	Invitation Bar & Restaurant	BTM	Bar	Dine-out
19186	Foodiesthan	HSR	Cafe	Dine-out
19187	Swaadam Veg	BTM	Casual Dining	Dine-out
19187	Habitts	BTM	Quick Bites	Dine-out
19188	Sri Saravana Bhavan	BTM	Quick Bites	Dine-out
19188	Zanzibar - Davanam Sarovar Portico Suites	BTM	Bar	Dine-out
19189	Mak n Vak - Fyn	HSR	Quick Bites	Dine-out
19189	Hotel Reddy Bhavan	HSR	Quick Bites	Dine-out
19190	Thalassery Cafe	BTM	Quick Bites	Dine-out
19190	Bisimillah Biriyani's & Kebab's	BTM	Quick Bites	Dine-out
19191	Cafe 58	BTM	Quick Bites	Dine-out
19191	Kapoor's Biriyani	BTM	Quick Bites	Dine-out
19192	The Biriyani Pedia	BTM	Quick Bites	Dine-out
19192	Melt	BTM	Casual Dining	Dine-out
19193	Avanti Indian Barbeque & Grill	Domlur	Casual Dining	
19193	Nile Garden Restaurant	BTM	Casual Dining	Dine-out
19194	Murli	HSR	Quick Bites	
19194	Kairali	BTM	Quick Bites	
19195	Taste Of Malabar	BTM	Quick Bites	Dine-out
19195	Mangalore Lunch Home	BTM	Quick Bites	Dine-out
19196	Dum & Oven	HSR	Casual Dining	Dine-out
19196	Neer Dosa Fish Land	BTM	Casual Dining	Dine-out
19197	Le Rosa Restaurant	HSR	Casual Dining	Dine-out
19197	Seekers Cafe	BTM	Casual Dining	Dine-out
19198	Dash In	BTM	Casual Dining	
19198	De Street Cafe	BTM	Cafe	
19199	Cafe Velvette	Domlur	Cafe, Dessert Parlor	Dine-out
19199	HungerLoft	BTM	Casual Dining	Dine-out
19200	New Grand Restaurant	BTM	Casual Dining	Dine-out
19200	Jigarthanda	BTM	Quick Bites	Dine-out
19201	Al Habibi Restaurant	BTM	Quick Bites	Dine-out
19201	Kataria's Home Food	BTM	Quick Bites	Dine-out
19202	SLV Andhra Mess	Domlur	Quick Bites	Dine-out
19202	Indian Paratha Factory	BTM	Quick Bites	Dine-out
19203	Sri Durga Cane Fresh	BTM	Beverage Shop	Dine-out
19203	Benzys	BTM	Casual Dining	Dine-out
19204	Crown Resto	BTM	Casual Dining	Dine-out
19204	Kabab Ghar	BTM	Takeaway, Delivery	Dine-out
19205	Chettinad Food House	BTM	Quick Bites	Dine-out
19205	Kaaka T Cafe	BTM	Quick Bites	Dine-out
19206	Yum Tum	Domlur	Quick Bites	Dine-out
19206	Sri Udupi Sagar	BTM	Quick Bites	Dine-out
19207	Purani Dilli	HSR	Quick Bites	Dine-out
19207	Tummy Delight	BTM	Quick Bites	Dine-out
19208	Two States	BTM	Quick Bites	Dine-out
19208	Sizzling Tandoor	Domlur	Food Court	Dine-out
19209	Nawab-E-Khana	BTM	Quick Bites	Dine-out
19209	Khan Saheb Grills and Rolls	Hosur Road	Quick Bites	Dine-out
19210	Borah's Kitchen	BTM	Quick Bites	Dine-out
19210	The Duke of Juices	HSR	Quick Bites	Dine-out
19211	AutoExpress - Hot Dogs	HSR	Quick Bites	Dine-out
19211	Tomago Roast	BTM	Quick Bites	Dine-out
19212	2nd Home Restaurant	BTM	Quick Bites	Dine-out
19212	Bamboo Heights	BTM	Casual Dining	
19213	Dine in Restaurant	BTM	Quick Bites	Dine-out
19213	Adithya Family Restaurant	BTM	Quick Bites	Dine-out
19214	Ambur Biriyani Point	BTM	Quick Bites	Dine-out
19214	Ambur Biryani	HSR	Quick Bites	Dine-out
19215	Ambur Tasty Biriyani	HSR	Quick Bites	Dine-out
19215	Brew Cafe	BTM	Quick Bites	Dine-out
19216	Friend's Kitchen	BTM	Quick Bites	Dine-out
19216	South Side	BTM	Quick Bites	Dine-out
19217	Barkat	BTM	Quick Bites	Dine-out
19217	Svadu Sweets	BTM	Quick Bites, Sweet Shop	Dine-out
19218	Hotel Mirchi Red	BTM	Quick Bites	Dine-out
19218	Fogg	BTM	Casual Dining	Dine-out
19219	Pakiza Dilli Darbar Restaurant	BTM	Quick Bites	Dine-out
19219	Anda Ka Funda	BTM	Quick Bites	Dine-out
19220	Naati Biriyani	BTM	Quick Bites	Dine-out
19220	Prawn Crunch	BTM	Quick Bites	Dine-out
19221	New Punjabi Hotel	BTM	Quick Bites	Dine-out
19221	Sri Lakshmi Dhaba	Bommanahalli	Quick Bites	Dine-out
19222	Durbar Greens Family Restaurant	Hosur Road	Casual Dining	Dine-out
19222	Swad 'E' Punjab	HSR	Casual Dining	Dine-out
19223	Ammus Hot N Cool	BTM	Quick Bites	Dine-out
19223	Chettayees	BTM	Quick Bites	Dine-out
19224	PSV's Andhra Paradise	HSR	Casual Dining	Dine-out
19224	Public Khana	BTM	Quick Bites	Dine-out
19225	Krishna Sagar	BTM	Quick Bites	Dine-out
19225	Dum Biryani Hub	BTM	Quick Bites	Dine-out
19226	The Terrace at Gilly's Redefined	Koramangala 4th Block	Microbrewery, Casual Dining	
19226	Myu Bar at Gilly's Redefined	Koramangala 4th Block	Microbrewery, Bar	
19227	The Fixx	Koramangala 4th Block	Casual Dining, Bar	
19227	Prost Brew Pub	Koramangala 4th Block	Pub, Microbrewery	
19228	Sotally Tober	Koramangala 4th Block	Bar, Casual Dining	
19228	1522 - The Pub	Koramangala 4th Block	Pub	
19229	The Beer Cafe	Koramangala 4th Block	Pub	Drinks & nightlife
19229	Cheers Pub Bar & Restro	Koramangala 4th Block	Pub, Bar	Drinks & nightlife
19230	Cilantro	Koramangala 4th Block	Casual Dining, Bar	Drinks & nightlife
19230	Sutra Spice-The Resto Bar	Koramangala 4th Block	Bar	Drinks & nightlife
19231	Fill N Chill Resto Bar & Pub	Koramangala 4th Block	Bar	Drinks & nightlife
19231	Fandom at Gilly's Redefined	Koramangala 4th Block	Bar	Drinks & nightlife
19232	Barcode	Koramangala 4th Block	Bar	Drinks & nightlife
19232	H3O	Koramangala 4th Block	Bar	Drinks & nightlife
19233	The Bier Library	Koramangala 6th Block	Microbrewery, Casual Dining	
19233	Koramangala Social	Koramangala 7th Block	Lounge	
19234	XOOX Brewmill	Koramangala 5th Block	Microbrewery, Casual Dining	
19234	Gilly's Restobar	Koramangala 5th Block	Pub, Casual Dining	
19235	Bombay Adda	Koramangala 7th Block	Casual Dining, Bar	Drinks & nightlife
19235	Fenny's Lounge And Kitchen	Koramangala 7th Block	Bar, Casual Dining	
19236	Biergarten	Koramangala 5th Block	Pub, Microbrewery	Drinks & nightlife
19236	Brooks and Bonds Brewery	Koramangala 5th Block	Casual Dining, Microbrewery	
19237	House Of Commons	Koramangala 5th Block	Bar	
19237	Foxtrot - House of Subculture	Koramangala 3rd Block	Cafe, Lounge	
19238	Drava	Koramangala 5th Block	Lounge	Drinks & nightlife
19238	The Boozy Griffin	Koramangala 5th Block	Casual Dining, Pub	
19239	Simon Says Brew Works	Koramangala 5th Block	Microbrewery, Casual Dining	
19239	Happy Brew	Koramangala 5th Block	Lounge	
19240	Crawl Street	Koramangala 5th Block	Bar	
19240	The Old Fashioned Bar	Koramangala 6th Block	Bar	Drinks & nightlife
19241	B-hive	Koramangala 1st Block	Pub	
19241	Harry's Bar + Cafe	Koramangala 7th Block	Casual Dining, Bar	
19242	Barleyz	Koramangala 6th Block	Lounge, Microbrewery	
19242	What's In A Name	Koramangala 5th Block	Pub	
19243	Sathya's	Koramangala 3rd Block	Bar	Drinks & nightlife
19243	The Local - Terrace Drinkery	Koramangala 6th Block	Pub, Casual Dining	Drinks & nightlife
19244	52 Wall Street	Koramangala 6th Block	Bar, Casual Dining	Drinks & nightlife
19244	Bulls N Bears - Bar Trade Xchange	Koramangala 5th Block	Pub, Bar	Drinks & nightlife
19245	Tilt Gastro Lounge	Koramangala 5th Block	Lounge, Casual Dining	Drinks & nightlife
19245	Drunkling - Sizzlers and Pub	Koramangala 5th Block	Casual Dining, Bar	
19246	Gorilla Barfare	Koramangala 6th Block	Pub, Casual Dining	Drinks & nightlife
19246	Over The Top Terrace Lounge	Koramangala 5th Block	Lounge	Drinks & nightlife
19247	Sherlock's Pub	Koramangala 5th Block	Pub, Casual Dining	Drinks & nightlife
19247	Tetto	Koramangala 1st Block	Casual Dining, Bar	Drinks & nightlife
19248	Jimi's Beer Cafe	Koramangala 6th Block	Pub	Drinks & nightlife
19248	Banana Beach Bar	Koramangala 6th Block	Bar	Drinks & nightlife
19249	Oil Pump	Koramangala 6th Block	Bar	
19249	Daawat Restaurant Bar & Pub	Koramangala 7th Block	Bar, Casual Dining	Drinks & nightlife
19250	Gallop Bar - Davanam Sarovar Portico Suites	Koramangala 2nd Block	Lounge	Drinks & nightlife
19250	Primal	Koramangala 6th Block	Bar	Drinks & nightlife
19251	Samrat Regency Bar And Restaurant	Koramangala 6th Block	Bar	Drinks & nightlife
19251	The Local - Burger Bar	Koramangala 6th Block	Pub, Casual Dining	Drinks & nightlife
19252	Black Pepper Lounge - Case de Bengaluru	Koramangala 6th Block	Lounge	
19252	Hammered	HSR	Bar, Casual Dining	
19253	Baar Union	HSR	Bar, Pub	
19253	Loveshack	Domlur	Lounge, Cafe	Drinks & nightlife
19254	Safe House	HSR	Bar, Casual Dining	
19254	Murphy's Brewhouse - The Paul Bangalore	Domlur	Pub, Microbrewery	Drinks & nightlife
19255	Invitation Bar & Restaurant	BTM	Bar	Drinks & nightlife
19255	Zanzibar - Davanam Sarovar Portico Suites	BTM	Bar	Drinks & nightlife
19256	The Black Pearl	Koramangala 5th Block	Casual Dining, Bar	
19256	Boho	Koramangala 5th Block	Casual Dining	
19257	Bonsouth	Koramangala 5th Block	Casual Dining	Buffet
19257	XOOX Brewmill	Koramangala 5th Block	Microbrewery, Casual Dining	Buffet
19258	Buff Buffet Buff	Koramangala 5th Block	Casual Dining, Bar	
19258	Sultans of Spice	Koramangala 5th Block	Casual Dining	Buffet
19259	Asia Kitchen By Mainland China	Koramangala 5th Block	Casual Dining, Bar	
19259	Empire Restaurant	Koramangala 5th Block	Casual Dining	
19260	Hunan	Koramangala 5th Block	Casual Dining	Buffet
19260	Over The Top Terrace Lounge	Koramangala 5th Block	Lounge	Buffet
19261	Naati Manae	Koramangala 5th Block	Casual Dining	Buffet
19261	Urban Spoon Buffet Restaurant	Koramangala 5th Block	Casual Dining	
19262	Onesta	Koramangala 4th Block	Casual Dining, Cafe	
19262	Barbeque Nation	Koramangala 1st Block	Casual Dining	Buffet
19263	Punjab Bistro	Koramangala 7th Block	Casual Dining, Bar	Buffet
19263	By The Blue - Grand Mercure	Koramangala 3rd Block	Casual Dining	Buffet
19264	Toscano	Koramangala 7th Block	Casual Dining	Buffet
19264	Barleyz	Koramangala 6th Block	Lounge, Microbrewery	Buffet
19265	Salt - Indian Restaurant Bar & Grill	Koramangala 7th Block	Casual Dining	
19265	Hanoi - Vietnamese Cuisine	Koramangala 4th Block	Casual Dining	Buffet
19266	Magnolia	Koramangala 3rd Block	Casual Dining	Buffet
19266	Tangerine - Davanam Sarovar Portico Suites	Koramangala 2nd Block	Casual Dining	Buffet
19267	Oye Amritsar	Koramangala 6th Block	Casual Dining	Buffet
19267	Banjara Melting Pot	Koramangala 4th Block	Casual Dining	Buffet
19268	Cilantro	Koramangala 4th Block	Casual Dining, Bar	Buffet
19268	China Bowl	Koramangala 6th Block	Casual Dining	Buffet
19269	Saara's Cafe - SS Lumina Hotel	Koramangala 7th Block	Casual Dining	Buffet
19269	12th Main - Grand Mercure	Koramangala 3rd Block	Fine Dining	Buffet
19270	Saara's Grill n Spice - SS Lumina Hotel	Koramangala 7th Block	Casual Dining	Buffet
19270	Embers - Nandhana Grand Hotel	Koramangala 6th Block	Casual Dining	Buffet
19271	China Down Town	Koramangala 4th Block	Casual Dining	Buffet
19271	The Globe Grub	BTM	Casual Dining	Buffet
19272	Savoury Restaurant	BTM	Casual Dining	Buffet
19272	Aaccord Restaurant	BTM	Casual Dining	Buffet
19273	Truffles	Koramangala 5th Block	Cafe, Casual Dining	
19273	Dyu Art Cafe	Koramangala 5th Block	Cafe	Cafes
19274	Om Made Cafe	Koramangala 5th Block	Cafe	Cafes
19274	Sixth Avenue Cafe And Patisserie	Koramangala 5th Block	Cafe, Dessert Parlor	Cafes
19275	A Hole Lotta Love Cafe	Koramangala 5th Block	Cafe	Cafes
19275	Dice N Dine	Koramangala 5th Block	Casual Dining, Cafe	Cafes
19276	Stoner	Koramangala 5th Block	Dessert Parlor, Cafe	
19276	YORK St.	Koramangala 5th Block	Cafe	Cafes
19277	Roundup Cafe	Koramangala 5th Block	Cafe	
19277	Hungry Hippie	Koramangala 5th Block	Cafe	
19278	Market Table	Koramangala 5th Block	Cafe	
19278	Nuts Over Salads Cafe	Koramangala 5th Block	Cafe	
19279	Cafe D'hide	Koramangala 5th Block	Cafe	Cafes
19279	Cafe Medley	Koramangala 5th Block	Cafe	Cafes
19280	99 Pancakes	Koramangala 5th Block	Dessert Parlor, Cafe	
19280	The Yellow Tuk-Tuk Cafe	Koramangala 5th Block	Cafe	Cafes
19281	Bistro Oui	Koramangala 5th Block	Cafe, Bar	Cafes
19281	Cafe Graffiters	Koramangala 5th Block	Cafe	Cafes
19282	Smally's Resto Cafe	Koramangala 5th Block	Cafe	
19282	Fresh Pressery Cafe	Koramangala 5th Block	Cafe	Cafes
19283	Chai Galli	Koramangala 5th Block	Cafe	Cafes
19283	Cafemoto	Koramangala 5th Block	Cafe	Cafes
19284	WTF	Koramangala 5th Block	Cafe	Cafes
19284	Barista	Koramangala 5th Block	Cafe	
19285	Bun Town	Koramangala 5th Block	Cafe	Cafes
19285	Billionaires Cafe	Koramangala 5th Block	Cafe	Cafes
19286	Dhuaan	Koramangala 5th Block	Cafe	Cafes
19286	Cafe Jezve	Koramangala 5th Block	Cafe	Cafes
19287	Cafe Coffee Day	Koramangala 5th Block	Cafe	Cafes
19287	Tella Tales	Koramangala 5th Block	Cafe	Cafes
19288	On The Nose	Koramangala 5th Block	Cafe	Cafes
19288	The Hole in the Wall Cafe	Koramangala 4th Block	Cafe	
19289	Third Wave Coffee Roasters	Koramangala 4th Block	Cafe	
19289	Blue Tokai Coffee Roasters	Koramangala 8th Block	Cafe	Cafes
19290	Bistro Claytopia	Koramangala 1st Block	Cafe	
19290	Cafe Thulp	Koramangala 1st Block	Cafe	Cafes
19291	Dialogues	Koramangala 4th Block	Cafe	Cafes
19291	Bearfoot Cafe	Koramangala 6th Block	Cafe	Cafes
19292	Stoked!	Koramangala 4th Block	Cafe	Cafes
19292	Mimansa @ Foxtrot	Koramangala 3rd Block	Cafe	Cafes
19293	Bundar	Koramangala 6th Block	Cafe	Cafes
19293	eat.fit	BTM	Delivery	
19294	Sardarji Londonwaley	Koramangala 1st Block	Delivery	
19294	Shanmukha	HSR	Casual Dining	
19295	Sai Abhiruchi	BTM	Casual Dining	Delivery
19295	Fish Chain	BTM	Takeaway, Delivery	Delivery
19296	Swadista Aahar	BTM	Quick Bites	Delivery
19296	Kannur Food Point	BTM	Quick Bites	Delivery
19297	FreshMenu	Koramangala	Delivery	Delivery
19297	The Paratha Company	HSR	Delivery	Delivery
19298	Fattoush	BTM	Casual Dining	Delivery
19298	Leon Grill	Koramangala 5th Block	Quick Bites	Delivery
19299	Delhi Food Point	Koramangala 1st Block	Quick Bites	Delivery
19299	Hiyar Majhe Kolkata	BTM	Quick Bites	Delivery
19300	Capsicum Family Restaurant	BTM	Casual Dining	Delivery
19300	Chettayees	BTM	Quick Bites	Delivery
19301	La Pino'z Pizza	Koramangala 4th Block	Quick Bites	Delivery
19301	Aligarh House	Koramangala	Delivery	Delivery
19302	New Tasty Cafeteria	BTM	Quick Bites	Delivery
19302	Burger King	HSR	Quick Bites	Delivery
19303	Khatta Meetha Teekha	Koramangala 6th Block	Quick Bites	Delivery
19303	Abhiruchi Hotel	BTM	Casual Dining	Delivery
19304	Hotel Manu	HSR	Quick Bites	Delivery
19304	Bhojohori Manna	Koramangala 6th Block	Casual Dining	
19305	Truly Punjab	Koramangala 1st Block	Takeaway, Delivery	
19305	Sri Ganesh Juice Junction	Koramangala 8th Block	Beverage Shop	Delivery
19306	Biryanis And More	Koramangala 5th Block	Quick Bites	Delivery
19306	Al-Bek	BTM	Takeaway, Delivery	Delivery
19307	Easy Bites	BTM	Takeaway, Delivery	Delivery
19307	Sagar Fast Food	Koramangala 8th Block	Quick Bites	Delivery
19308	Gogula's Sweets & Chats	BTM	Sweet Shop, Quick Bites	Delivery
19308	Apna Punjab	BTM	Quick Bites	Delivery
19309	Empire Restaurant	BTM	Takeaway, Delivery	Delivery
19309	Biryani Pot	BTM	Casual Dining	Delivery
19310	Roti Wala	BTM	Quick Bites	Delivery
19310	Kerala Pavilion	Domlur	Quick Bites	Delivery
19311	Birinz	HSR	Casual Dining	Delivery
19311	Sri Ganesh Juice Junction	Koramangala 8th Block	Beverage Shop	Delivery
19312	Andhra Kitchen	BTM	Quick Bites	Delivery
19312	Kitchens@BTM	BTM	Takeaway, Delivery	Delivery
19313	Muthashy's	BTM	Quick Bites	Delivery
19313	Kullad Cafe	BTM	Cafe	Delivery
19314	Beijing Bites	BTM	Takeaway, Delivery	Delivery
19314	Ambur Biryani Point	Koramangala 1st Block	Quick Bites	Delivery
19315	Swad Punjab Da	BTM	Quick Bites	Delivery
19315	Namma Biriyani	Koramangala 5th Block	Quick Bites	Delivery
19316	YummRajj	BTM	Quick Bites	Delivery
19316	Hatti Punjab Di	Koramangala 1st Block	Takeaway, Delivery	Delivery
19317	Kalingas	BTM	Quick Bites	Delivery
19317	Wok Paper Scissors	Koramangala 5th Block	Casual Dining	
19318	Corner House Ice Cream	Koramangala 5th Block	Dessert Parlor	Delivery
19318	Momoz	Koramangala 5th Block	Casual Dining	Delivery
19319	XO Belgian Waffle	BTM	Dessert Parlor	Delivery
19319	A2B - Adyar Ananda Bhavan	BTM	Takeaway, Delivery	Delivery
19320	Kota Kachori	Koramangala 6th Block	Quick Bites	
19320	Paratha Junction	BTM	Quick Bites	Delivery
19321	Taco Bell	Koramangala 6th Block	Quick Bites	Delivery
19321	30 Square	Koramangala 5th Block	Quick Bites	Delivery
19322	Golden Restaurant	HSR	Casual Dining	Delivery
19322	Hakka Chinese Restaurant	Koramangala 1st Block	Casual Dining	Delivery
19323	Shree Muthahalli Veg	HSR	Quick Bites	Delivery
19323	Vegetarea	BTM	Takeaway, Delivery	Delivery
19324	Donne Biriyani House	Jayanagar	Quick Bites	Delivery
19324	Just Shawarma	Koramangala 5th Block	Quick Bites	Delivery
19325	Punjabi Dhaba	Ejipura	Quick Bites	Delivery
19325	Cake Box	Koramangala 8th Block	Bakery	Delivery
19326	Poha House	BTM	Quick Bites	Delivery
19326	Punjabites	BTM	Takeaway, Delivery	Delivery
19327	Subway	HSR	Quick Bites	Delivery
19327	Village Donne Biryani	Koramangala 5th Block	Quick Bites	Delivery
19328	Gangothri Veg Restaurant	Koramangala 6th Block	Quick Bites	Delivery
19328	Dum Biryani Hub	BTM	Quick Bites	Delivery
19329	Royal Biryani Kitchen	BTM	Quick Bites	Delivery
19329	Sulemani Chichas	Koramangala 5th Block	Takeaway, Delivery	Delivery
19330	Delight Food	BTM	Casual Dining	Delivery
19330	Maa Bhook Lagi	Koramangala 4th Block	Takeaway, Delivery	Delivery
19331	Meghana Foods	Koramangala 5th Block	Casual Dining	Delivery
19331	Fresh Kitchen	Bannerghatta Road	Casual Dining	Delivery
19332	MRA	HSR	Takeaway, Delivery	Delivery
19332	Behrouz Biryani	Koramangala 8th Block	Delivery	
19333	Chaat Street	Koramangala 6th Block	Kiosk	Delivery
19333	Madeena Hotel	HSR	Quick Bites	Delivery
19334	Chai Point	BTM	Beverage Shop, Quick Bites	Delivery
19334	South Tiffins	HSR	Quick Bites	Delivery
19335	Zero Mile Punjab	HSR	Casual Dining	
19335	Priya Juice & Snacks	HSR	Beverage Shop	Delivery
19336	New Mahesh Friends Food Corner	BTM	Quick Bites	Delivery
19336	CakeZone	BTM	Bakery	Delivery
19337	Vegan Heat	Koramangala 1st Block	Takeaway, Delivery	Delivery
19337	Litti Twist	BTM	Quick Bites	Delivery
19338	Punjabi Nawabi	Koramangala 1st Block	Casual Dining	Delivery
19338	Shaadi Ki Biryani	BTM	Takeaway, Delivery	Delivery
19339	Nandhanam Restaurant	HSR	Quick Bites	Delivery
19339	Bathinda Tandoor	BTM	Quick Bites	Delivery
19340	KFC	HSR	Quick Bites	Delivery
19340	Savitha Family Restaurant	Koramangala 4th Block	Quick Bites	Delivery
19341	Savoury Restaurant	BTM	Casual Dining	Delivery
19341	Mahesh Friends Food Center	BTM	Quick Bites	
19342	Ghee Biryanis	BTM	Takeaway, Delivery	Delivery
19342	Pizza Hut	Koramangala 6th Block	Casual Dining	Delivery
19343	The Biriyani Pedia	BTM	Quick Bites	Delivery
19343	Alankrutha	BTM	Casual Dining	Delivery
19344	Dadi's Dum Biryani	BTM	Casual Dining	Delivery
19344	Sri Punjabi Dhaba	BTM	Dhaba	Delivery
19345	Thalassery Restaurant	Koramangala 5th Block	Casual Dining	Delivery
19345	Kaaram	Koramangala 6th Block	Casual Dining	Delivery
19346	OMG Biriyani	BTM	Quick Bites	Delivery
19346	Andhra Bhojanam	BTM	Takeaway, Delivery	Delivery
19347	Bathinda Junction	Koramangala 5th Block	Casual Dining	Delivery
19347	Karama Restaurant	BTM	Takeaway, Delivery	Delivery
19348	Anand Sweets And Savouries	Koramangala 5th Block	Sweet Shop	Delivery
19348	Sri Vishnu Park	BTM	Casual Dining	Delivery
19349	New Punjabi Hotel	BTM	Quick Bites	Delivery
19349	Indian Chicken Biryani Point	Richmond Road	Quick Bites	Delivery
19350	Potful	Domlur	Delivery	Delivery
19350	Ascharya Hotel	Koramangala 5th Block	Quick Bites	Delivery
19351	Krishna Sagar	BTM	Quick Bites	Delivery
19351	New Gongura Grand	HSR	Casual Dining	Delivery
19352	Kabab Magic	Jayanagar	Quick Bites	Delivery
19352	Navya's	Bommanahalli	Casual Dining	Delivery
19353	Hotel Salam	HSR	Quick Bites	Delivery
19353	Tandoori Paradise	BTM	Delivery	Delivery
19354	Biryani Junction	Bommanahalli	Quick Bites	Delivery
19354	Chicken Magic	BTM	Quick Bites	Delivery
19355	Sri Udupi Park	HSR	Casual Dining	Delivery
19355	Aasife & Brothers Biriyani Centre	HSR	Casual Dining	Delivery
19356	Asha Tiffins	HSR	Quick Bites	Delivery
19356	Hyderabad Biryaani House	Koramangala 5th Block	Casual Dining	
19357	Aramane Donne Biriyani	BTM	Quick Bites	Delivery
19357	Warm Oven	Domlur	Delivery	Delivery
19358	Gyani Da Punjabi Dhaba	BTM	Quick Bites	Delivery
19358	Sahana's (Nati Style)	Wilson Garden	Quick Bites	Delivery
19359	Amontron	BTM	Casual Dining	Delivery
19359	Indian Food	BTM	Takeaway, Delivery	Delivery
19360	Tharavadu	HSR	Quick Bites	Delivery
19360	Ovenstory Pizza	Koramangala 8th Block	Delivery	
19361	Sangam Sweets	HSR	Sweet Shop	Delivery
19361	Biryani Palace	HSR	Quick Bites	Delivery
19362	Night Biryani	BTM	Takeaway, Delivery	Delivery
19362	Yo! Thali	HSR	Quick Bites	Delivery
19363	Odissi Restaurant	BTM	Casual Dining	Delivery
19363	Le Arabia	JP Nagar	Casual Dining	Delivery
19364	Grow Fit	Koramangala 6th Block	Delivery	Delivery
19364	New Mangalore Lunch Home	Koramangala 1st Block	Quick Bites	Delivery
19365	Kanti Sweets	BTM	Sweet Shop	Delivery
19365	Polar Bear	HSR	Dessert Parlor	Delivery
19366	Sri Krishna Sagar	Koramangala 6th Block	Quick Bites	Delivery
19366	Vijayalakshmi Veg	Jayanagar	Quick Bites	Delivery
19367	Mad Over Donuts	Koramangala 7th Block	Dessert Parlor	Delivery
